,name,adress,rooms,size,level,repair,wall,price
1176,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,80 м²,4/5,Средний,Панельный,75 000 у.е.
1177,3-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",3,47 м²,1/5,Евроремонт,Кирпичный,100 у.е./мес.
1178,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",1,31 м²,4/4,Евроремонт,Панельный,42 400 у.е.
1179,4-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",4,94 м²,1/5,Средний,Другое,85 000 у.е.
1180,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,60 м²,1/9,Евроремонт,Кирпичный,800 у.е./мес.
1181,3-комнатный частный дом на продажу,"город Ташкент, Юнусабадский район, Янгитарнов",3,1.5 сот.,129.5 м²,Черновая отделка,Кирпичный,70 000 у.е.
1182,1-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",1,30 м²,7/13,Евроремонт,Кирпичный,46 000 у.е.
1183,2-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Чимбай",2,48 м²,6/9,Евроремонт,Кирпичный,60 000 у.е.
1184,2-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Чимбай",2,48 м²,6/9,Евроремонт,Кирпичный,60 000 у.е.
1185,4-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",4,85 м²,3/5,Евроремонт,Кирпичный,93 000 у.е.
1186,6+ комнатный частный дом на продажу,"город Ташкент, Яшнободский район",6+,11 сот.,350 м²,Требует ремонта,Кирпичный,154 000 у.е.
1187,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 3-й квартал",2,60 м²,6/9,Евроремонт,Монолитный,63 000 у.е.
1188,Жилой земельный участок на продажу,"город Ташкент, Олмазорский район",3.6 сот.,Водоснабжение,Канализация,Газоснабжение,,85 000 у.е.
1189,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Кашкар",4,113 м²,5/9,Евроремонт,Панельный,150 000 у.е.
1190,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Кашкар",3,90 м²,4/4,Евроремонт,Панельный,105 000 у.е.
1191,2-комнатная квартира на продажу,"Сурхандарьинская область, Термез",2,65 м²,2/5,Черновая отделка,Кирпичный,33 000 у.е.
1192,4-комнатный частный дом на продажу,"город Ташкент, Яккасарайский район, Конституции",4,2 сот.,200 м²,Евроремонт,Кондиционер,260 000 у.е.
1193,6+ комнатный частный дом на продажу,"город Ташкент, Яшнободский район",6+,3 сот.,300 м²,Евроремонт,Кирпичный,380 000 у.е.
1194,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,55 м²,5/9,Евроремонт,Кирпичный,84 500 у.е.
1195,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Ислама Каримова",2,80 м²,6/9,Евроремонт,Кирпичный,115 000 у.е.
1196,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Джангох",3,76 м²,2/4,Евроремонт,Кирпичный,600 у.е./мес.
1197,2-комнатная квартира в аренду,"город Ташкент, Олмазорский район, Янги Олмазор",2,65 м²,17/18,Евроремонт,Кирпичный,850 у.е./мес.
1198,Офис на продажу,"город Ташкент, Мирабадский район, махалля Миробод, улица Нукус",86 м²,1/16,Евроремонт,Монолитный,Телефонная линия,89 000 у.е.
1199,2-комнатная квартира в аренду,"город Ташкент, Олмазорский район, Мискин",2,65 м²,18/18,Евроремонт,Кирпичный,750 у.е./мес.
1200,2-комнатная квартира в аренду,"город Ташкент, Олмазорский район, Янги Олмазор",2,76 м²,13/18,Евроремонт,Кирпичный,750 у.е./мес.
1201,6+ комнатный частный дом на продажу,"Сурхандарьинская область, Термезский район, населённый пункт Гулистан",6+,4.5 сот.,450 м²,Требует ремонта,Кирпичный,30 661.28 у.е.
1202,Бизнес в аренду,"город Ташкент, Мирабадский район, Айбека",96 м²,Требует ремонта,Парковочное место,,,2 000 у.е./мес.
1203,Офис в аренду,"город Ташкент, Яшнободский район, махалля Дустобод, улица Султанали Машхади",72 м²,4/7,Средний,Панельный,Лифт,888.1 у.е./мес.
1204,3-комнатная квартира на продажу,"Кашкадарьинская область, Каршинский район, Карши",3,87 м²,2/4,Евроремонт,Кирпичный,47 000 у.е.
1205,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Кашкар",4,106 м²,6/8,Евроремонт,Панельный,148 000 у.е.
1206,4-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Конституция",4,128 м²,3/8,Евроремонт,Кирпичный,260 000 у.е.
1207,4-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",4,102 м²,5/10,Евроремонт,Кирпичный,155 000 у.е.
1208,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,60 м²,5/9,Евроремонт,Монолитный,84 000 у.е.
1209,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,64 м²,9/9,Средний,Лифт,58 000 у.е.
1210,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Шахрисабз",2,58 м²,2/4,Евроремонт,Телефонная линия,1 000 у.е./мес.
1211,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Юнусабад 9-й квартал",3,74 м²,1/9,Евроремонт,Лифт,600 у.е./мес.
1212,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",1,30 м²,2/4,Черновая отделка,Панельный,400 у.е./мес.
1213,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,71 м²,4/4,Евроремонт,Кирпичный,87 000 у.е.
1214,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",1,30 м²,2/4,Черновая отделка,Панельный,400 у.е./мес.
1215,4-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Карасу-3",4,78 м²,2/5,Черновая отделка,Газоснабжение,75 000 у.е.
1216,2-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",2,45 м²,3/4,Черновая отделка,Панельный,400 у.е./мес.
1217,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Карасу-4",3,74 м²,4/9,Требует ремонта,Водоснабжение,67 000 у.е.
1218,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Ялангач",2,47 м²,4/4,Требует ремонта,Панельный,39 900 у.е.
1219,4-комнатная квартира на продажу,"город Ташкент, Сергелийский район, Олтин водий",4,85 м²,3/4,Требует ремонта,Кирпичный,65 000 у.е.
1220,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",1,28 м²,3/4,Черновая отделка,Кирпичный,37 000 у.е.
1221,3-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",3,100 м²,6/7,Евроремонт,Кирпичный,256 000 у.е.
1222,1-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Самарканд",1,40 м²,3/4,Евроремонт,Кирпичный,700 у.е./мес.
1223,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Кичик Бешагач",2,60 м²,4/6,Евроремонт,Кирпичный,1 200 у.е./мес.
1224,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,70 м²,1/4,Евроремонт,Кирпичный,80 000 у.е.
1225,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",3,65 м²,3/4,Средний,Кирпичный,75 000 у.е.
1226,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Мусаввирлар",2,46 м²,5/5,Евроремонт,Кондиционер,64 000 у.е.
1227,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",2,54 м²,2/4,Черновая отделка,Холодильник,65 000 у.е.
1228,6+ комнатный частный дом на продажу,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",6+,2.5 сот.,250 м²,Евроремонт,Бассейн,350 000 у.е.
1229,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Феруза",2,48 м²,2/4,Черновая отделка,Панельный,49 500 у.е.
1230,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Аккурган",3,52 м²,3/5,Евроремонт,Кирпичный,72 000 у.е.
1231,6+ комнатный частный дом на продажу,"город Ташкент, Яшнободский район, 1-й проезд Катта Олмос",6+,5 сот.,500 м²,Средний,Кирпичный,200 000 у.е.
1232,3-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",3,70 м²,8/8,Евроремонт,Кирпичный,195 000 у.е.
1233,Бизнес в аренду,"город Ташкент, Чиланзарский район",50 сот.,50 м²,Евроремонт,Панельный,Водоснабжение,750 у.е./мес.
1234,3-комнатная квартира в аренду,"город Ташкент, Янгихаётский район",3,80 м²,7/7,Евроремонт,Кирпичный,550 у.е./мес.
1235,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",2,52 м²,4/7,Евроремонт,Кирпичный,1 200 у.е./мес.
1236,3-комнатный частный дом на продажу,"город Ташкент, Яшнободский район",3,4.75 сот.,48 м²,Средний,Кирпичный,95 000 у.е.
1237,6+ комнатный частный дом на продажу,"город Ташкент, Мирзо-Улугбекский район, Зиёлилар",6+,4 сот.,450 м²,Евроремонт,Телефонная линия,405 000 у.е.
1238,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак йули",3,106 м²,2/4,Евроремонт,Кирпичный,119 000 у.е.
1239,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район",2,86 м²,2/6,Евроремонт,Кирпичный,1 300 у.е./мес.
1240,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, жилой комплекс Akay City",2,55 м²,5/25,Евроремонт,Монолитный,1 200 у.е./мес.
1241,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,115 м²,4/9,Евроремонт,Кирпичный,3 300 у.е./мес.
1242,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",3,93 м²,6/7,Евроремонт,Кирпичный,2 500 у.е./мес.
1243,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район",3,115 м²,2/10,Евроремонт,Кирпичный,1 800 у.е./мес.
1244,3-комнатный частный дом на продажу,"город Ташкент, Яшнободский район",3,4.75 сот.,48 м²,Средний,Кирпичный,90 000 у.е.
1245,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Зиёлилар",1,44 м²,3/4,Евроремонт,Другое,60 000 у.е.
1246,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,102 м²,6/8,Евроремонт,Кирпичный,2 200 у.е./мес.
1247,4-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",4,125 м²,5/9,Евроремонт,Кирпичный,2 500 у.е./мес.
1248,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,94 м²,4/9,Евроремонт,Кирпичный,2 400 у.е./мес.
1249,6+ комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City, улица Алишера Навои",6+,148 м²,6/7,Евроремонт,Кирпичный,1 200 у.е./мес.
1250,6+ комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Кушбеги",6+,205 м²,8/9,Евроремонт,Кирпичный,1 500 у.е./мес.
1251,4-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",4,125 м²,1/8,Евроремонт,Кирпичный,3 400 у.е./мес.
1252,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,115 м²,7/8,Евроремонт,Кирпичный,2 400 у.е./мес.
1253,3-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",3,70 м²,1/5,Евроремонт,Другое,500 у.е./мес.
1254,3-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Хадра",3,78 м²,4/4,Требует ремонта,Кирпичный,74 000 у.е.
1255,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",2,73 м²,3/6,Евроремонт,Кирпичный,1 500 у.е./мес.
1256,2-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Хадра",2,60 м²,5/9,Евроремонт,Панельный,80 000 у.е.
1257,3-комнатная квартира на продажу,"город Ташкент, Яшнободский район, махалля Дустобод, улица Паркент",3,85 м²,3/7,Требует ремонта,Кирпичный,113 000 у.е.
1258,6+ комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Абдуллы Кадыри",6+,338 м²,7/8,Евроремонт,Кирпичный,2 000 у.е./мес.
1259,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район",3,100 м²,7/7,Евроремонт,Кирпичный,1 600 у.е./мес.
1260,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, Мавлоно Риёзи",2,60 м²,2/8,Евроремонт,Кирпичный,750 у.е./мес.
1261,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",2,58 м²,7/7,Евроремонт,Кирпичный,1 600 у.е./мес.
1262,1-комнатная квартира на продажу,"город Ташкент, Учтепинский район",1,35 м²,2/4,Требует ремонта,Другое,36 500 у.е.
1263,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",2,66 м²,5/7,Евроремонт,Кирпичный,1 700 у.е./мес.
1264,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",2,70 м²,6/7,Евроремонт,Кирпичный,1 500 у.е./мес.
1265,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,194 м²,2/7,Евроремонт,Кирпичный,1 500 у.е./мес.
1266,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Асака",3,80 м²,9/9,Евроремонт,Панельный,900 у.е./мес.
1267,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,60 м²,2/5,Черновая отделка,Панельный,350 у.е./мес.
1268,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Киёт",3,115 м²,7/9,Евроремонт,Кирпичный,1 400 у.е./мес.
1269,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",3,80 м²,2/4,Евроремонт,Кирпичный,1 200 у.е./мес.
1270,2-комнатная квартира на продажу,"Ферганская область, Маргилан",2,53 м²,1/4,Черновая отделка,Панельный,14 000 у.е.
1271,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,114 м²,2/8,Евроремонт,Кирпичный,3 000 у.е./мес.
1272,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Гарденс",3,93 м²,4/9,Евроремонт,Кирпичный,2 000 у.е./мес.
1273,1-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Мирабад",1,43 м²,8/9,Средний,Панельный,500 у.е./мес.
1274,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 30-й квартал",3,70 м²,11/12,Монолитный,Лифт,51 000 у.е.
1275,6+ комнатный частный дом в аренду,"город Ташкент, Яккасарайский район, Тафаккур",6+,5 сот.,250 м²,,,6 000 у.е./мес.
1276,2-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район",2,65 м²,5/9,Евроремонт,Панельный,75 000 у.е.
1277,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Айбек",2,60 м²,4/12,Евроремонт,Кирпичный,1 300 у.е./мес.
1278,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Айбек",2,60 м²,4/12,Евроремонт,Кирпичный,1 300 у.е./мес.
1279,Жилой земельный участок на продажу,"Ташкентская область, Ташкентский район, населённый пункт Коктерак",4 сот.,,,,,48 000 у.е.
1280,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,54 м²,5/5,Черновая отделка,Панельный,650 у.е./мес.
1281,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,73 м²,4/9,Средний,Панельный,550 у.е./мес.
1282,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Кашгар",3,70 м²,7/9,Черновая отделка,Кирпичный,850 у.е./мес.
1283,2-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Каракамыш-2/3",2,58 м²,3/4,Требует ремонта,Панельный,48 500 у.е.
1284,4-комнатный частный дом на продажу,"город Ташкент, Чиланзарский район",4,3.5 сот.,180 м²,Средний,Кирпичный,155 000 у.е.
1285,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,60 м²,1/6,Евроремонт,Кирпичный,700 у.е./мес.
1286,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район",2,63 м²,9/16,Кирпичный,Лифт,1 800 у.е./мес.
1287,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Кичик Бешагач",3,97 м²,1/9,Евроремонт,Кирпичный,115 000 у.е.
1288,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Тараса Шевченко",2,100 м²,6/8,Евроремонт,Кирпичный,1 500 у.е./мес.
1289,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Бабура",3,96 м²,5/14,Евроремонт,Кирпичный,2 000 у.е./мес.
1290,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,70 м²,3/3,Средний,Кирпичный,49 000 у.е./мес.
1291,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, жилой комплекс Greenwich",2,55 м²,3/9,Евроремонт,Монолитный,800 у.е./мес.
1292,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район",3,80 м²,2/9,Евроремонт,Кирпичный,1 300 у.е./мес.
1293,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 12-й квартал",3,72 м²,9/9,Средний,Панельный,80 000 у.е.
1294,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район",2,56 м²,1/4,Евроремонт,Панельный,350 у.е./мес.
1295,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, Юнусабад 3-й квартал",2,52 м²,4/7,Черновая отделка,Лифт,700 у.е./мес.
1296,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 11-й квартал",2,48 м²,3/4,Средний,Панельный,57 000 у.е.
1297,1-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Кашгар",1,42 м²,2/4,Евроремонт,Кирпичный,60 000 у.е.
1298,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,62 м²,5/9,Средний,Кирпичный,75 000 у.е.
1299,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Мухаммада Юсуфа",3,110 м²,2/5,Евроремонт,Парковочное место,1 200 у.е./мес.
1300,3-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",3,65 м²,4/5,Средний,Кирпичный,79 000 у.е.
1301,4-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Лабзак",4,120 м²,3/4,Телефонная линия,Кондиционер,118 000 у.е.
1302,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",1,38 м²,1/5,Средний,Кирпичный,45 500 у.е.
1303,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,52 м²,4/4,Требует ремонта,Кирпичный,60 000 у.е.
1304,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,52 м²,1/4,Черновая отделка,Кирпичный,78 000 у.е.
1305,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,80 м²,6/9,Евроремонт,Кирпичный,800 у.е./мес.
1306,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Урикзор",3,65 м²,2/3,Евроремонт,Кирпичный,70 000 у.е.
1307,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,62 м²,2/9,Средний,Монолитный,75 000 у.е.
1308,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район",2,48.2 м²,1/10,Евроремонт,Кирпичный,56 500 у.е.
1309,4-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Изза",4,100 м²,9/9,Евроремонт,Панельный,85 000 у.е.
1310,6+ комнатная квартира на продажу,"город Ташкент, Учтепинский район, Изза",6+,232 м²,1/4,Средний,Кирпичный,150 000 у.е.
1311,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Афросиёб",3,79 м²,4/4,Черновая отделка,Кирпичный,110 000 у.е.
1312,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Юсуфа Хос Ходжиба",2,75 м²,1/4,Евроремонт,Кирпичный,700 у.е./мес.
1313,4-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",4,135 м²,5/8,Евроремонт,Лифт,2 500 у.е./мес.
1314,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Такачи",3,85 м²,6/6,Евроремонт,Кирпичный,83 000 у.е.
1315,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",3,70 м²,3/4,Средний,Кирпичный,75 000 у.е.
1316,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Бабура",2,50 м²,2/5,Черновая отделка,Холодильник,600 у.е./мес.
1317,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Аль-Хорезми-2",2,60 м²,2/4,Средний,Другое,64 000 у.е.
1318,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Бабура",2,56 м²,3/9,Черновая отделка,Холодильник,650 у.е./мес.
1319,6+ комнатная квартира на продажу,"город Ташкент, Сергелийский район, Сергели-III",6+,111.7 м²,3/5,Средний,Телефонная линия,90 000 у.е.
1320,4-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",4,98 м²,7/9,Средний,Панельный,73 000 у.е.
1321,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак йули",3,67 м²,6/9,Черновая отделка,Холодильник,700 у.е./мес.
1322,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Чимкент",3,80 м²,6/9,Евроремонт,Панельный,128 000 у.е.
1323,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,60 м²,7/10,Евроремонт,Кирпичный,135 000 у.е.
1324,2-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Лабзак",2,65 м²,6/9,Евроремонт,Панельный,95 000 у.е.
1325,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,49 м²,2/4,Черновая отделка,Панельный,54 000 у.е.
1326,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, Ташсельмаш",3,70 м²,2/4,Черновая отделка,Кирпичный,700 у.е./мес.
1327,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Шота Руставели",3,70 м²,3/8,Евроремонт,Парковочное место,900 у.е./мес.
1328,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,76 м²,9/9,Евроремонт,Монолитный,700 у.е./мес.
1329,Жилой земельный участок на продажу,"Ташкентская область, Паркентский район",8 сот.,,,,,12 000 у.е.
1330,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Айбека",2,65 м²,7/9,Черновая отделка,Панельный,700 у.е./мес.
1331,3-комнатный частный дом в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак йули",3,7 сот.,150 м²,Черновая отделка,Парковочное место,1 200 у.е./мес.
1332,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Фидокор",3,85 м²,2/9,Черновая отделка,Лифт,700 у.е./мес.
1333,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Бузсув",4,100 м²,1/9,Черновая отделка,Панельный,109 000 у.е.
1334,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",2,47 м²,4/4,Требует ремонта,Панельный,42 000 у.е.
1335,1-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 3-й квартал",1,45 м²,4/4,Средний,Панельный,40 000 у.е.
1336,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,56 м²,2/4,Черновая отделка,Панельный,66 000 у.е.
1337,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 11-й квартал",3,73 м²,4/4,Средний,Другое,68 000 у.е.
1338,6+ комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",6+,160 м²,3/9,Евроремонт,Кирпичный,1 500 у.е./мес.
1339,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район",3,52 м²,8/9,Евроремонт,Кирпичный,550 у.е./мес.
1340,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Шивли",4,68 м²,2/9,Черновая отделка,Панельный,125 000 у.е.
1341,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, карасу-6",2,60 м²,2/4,Черновая отделка,Другое,52 500 у.е.
1342,6+ комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Шивли",6+,110 м²,7/9,Черновая отделка,Панельный,94 000 у.е.
1343,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Мусаввирлар",1,33 м²,2/5,Требует ремонта,Водоснабжение,41 500 у.е.
1344,Бизнес на продажу,"город Ташкент, Яшнободский район",1.2 сот.,122 м²,Черновая отделка,,,70 000 у.е.
1345,Офис на продажу,"город Ташкент, Мирзо-Улугбекский район, Мусаввирлар",1,33 м²,1/5,Черновая отделка,Санузел раздельный,55 000 у.е.
1346,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район",2,44 м²,2/9,Евроремонт,Кирпичный,600 у.е./мес.
1347,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Бируни-1",3,96 м²,9/9,Требует ремонта,Кирпичный,103 000 у.е.
1348,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",3,100 м²,3/5,Евроремонт,Кирпичный,1 400 у.е./мес.
1349,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",2,55 м²,3/3,Черновая отделка,Кирпичный,500 у.е./мес.
1350,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Корасарой",3,81 м²,8/9,Черновая отделка,Панельный,75 000 у.е.
1351,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Феруза",2,57 м²,4/4,Черновая отделка,Газоснабжение,48 000 у.е.
1352,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",3,120 м²,3/6,Евроремонт,Кирпичный,1 000 у.е./мес.
1353,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Ялангач",1,38 м²,2/4,Черновая отделка,Панельный,36 500 у.е.
1354,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район",2,65 м²,5/9,Евроремонт,Лифт,700 у.е./мес.
1355,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Буюк Турон",3,70 м²,5/9,Евроремонт,Монолитный,115 000 у.е.
1356,6+ комнатный частный дом на продажу,"город Ташкент, Шайхантахурский район",6+,6 сот.,215 м²,Черновая отделка,Панельный,330 000 у.е.
1357,2-комнатная квартира на продажу,"город Ташкент, Яшнободский район, Махтумкули",2,66 м²,5/11,Требует ремонта,Лифт,61 500 у.е.
1358,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район, махалля Буюк Турон, проезд Олой Бозори",3,107 м²,6/9,Евроремонт,Кирпичный,1 400 у.е./мес.
1359,3-комнатная квартира в аренду,"город Ташкент, Яшнободский район, Тойтепинская",3,103 м²,2/4,Евроремонт,Кирпичный,1 400 у.е./мес.
1360,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",3,80 м²,2/4,Евроремонт,Кирпичный,1 249 у.е./мес.
