,name,adress,rooms,size,level,repair,wall,price
379,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район",3,72 м²,9/9,Евроремонт,Панельный,74 000 у.е.
380,2-комнатная квартира на продажу,"город Ташкент, Олмазорский район",2,75 м²,3/7,Средний,Кирпичный,129 000 у.е.
381,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,67 м²,2/4,Средний,Кирпичный,66 500 у.е.
382,3-комнатная квартира на продажу,"город Ташкент, Яшнободский район",3,69 м²,3/4,Кирпичный,Кондиционер,66 000 у.е.
383,Бизнес в аренду,"город Ташкент, Чиланзарский район",53 м²,Требует ремонта,Кирпичный,Парковочное место,Водоснабжение,400 у.е./мес.
384,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",1,30 м²,1/4,Евроремонт,Панельный,400 у.е./мес.
385,2-комнатная квартира на продажу,"город Ташкент, Сергелийский район",2,60 м²,5/9,Средний,Монолитный,44 000 у.е.
386,Офис в аренду,"город Ташкент, Чиланзарский район",2,60 м²,1/4,Черновая отделка,Панельный,700 у.е./мес.
387,3-комнатная квартира в аренду,"город Ташкент, Учтепинский район",3,68 м²,4/5,Черновая отделка,Кирпичный,500 у.е./мес.
388,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",1,30 м²,9/9,Евроремонт,Монолитный,500 у.е./мес.
389,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар 2-й квартал",2,46 м²,1/4,Евроремонт,Панельный,55 000 у.е.
390,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар 6-й квартал",2,48 м²,2/4,Евроремонт,Панельный,56 000 у.е.
391,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,47 м²,4/4,Средний,Панельный,44 800 у.е.
392,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район",2,64 м²,4/4,Черновая отделка,Кирпичный,54 800 у.е.
393,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,85 м²,7/9,Евроремонт,Кирпичный,1 000 у.е./мес.
394,6+ комнатный частный дом на продажу,"Сурхандарьинская область, Денауский район",6+,5 сот.,500 м²,Евроремонт,Кирпичный,45 000 у.е.
395,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Оккургон",3,75 м²,2/4,Требует ремонта,,83 500 у.е.
396,3-комнатный частный дом в аренду,"город Ташкент, Яшнободский район",3,1 сот.,130 м²,Черновая отделка,Кирпичный,300 у.е./мес.
397,6+ комнатный частный дом на продажу,"Хорезмская область, Гурленский район",6+,6 сот.,600 м²,Требует ремонта,Кирпичный,31 000 у.е.
398,4-комнатная квартира в аренду,"город Ташкент, Яшнободский район",4,130 м²,5/9,Евроремонт,Кирпичный,1 800 у.е./мес.
399,3-комнатная квартира в аренду,"город Ташкент, Юнусабадский район",3,80 м²,4/5,Евроремонт,Кирпичный,750 у.е./мес.
400,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,50 м²,5/5,Средний,Кирпичный,350 у.е./мес.
401,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, ЦУМ",2,60 м²,8/9,Евроремонт,Лифт,800 у.е./мес.
402,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,62 м²,2/9,Евроремонт,Кирпичный,800 у.е./мес.
403,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,80 м²,7/12,Евроремонт,Парковочное место,600 у.е./мес.
404,1-комнатная квартира в аренду,"город Ташкент, Мирабадский район",1,32 м²,2/4,Черновая отделка,Кирпичный,400 у.е./мес.
405,4-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Фурката",4,98 м²,6/7,Евроремонт,Монолитный,290 000 у.е.
406,2-комнатная квартира на продажу,"город Ташкент, Яшнободский район, Олмос",2,53 м²,6/9,Требует ремонта,Кирпичный,44 000 у.е.
407,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район",2,50 м²,3/4,Евроремонт,Кирпичный,57 000 у.е.
408,4-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Фидокор",4,200 м²,8/8,Евроремонт,Кирпичный,169 999 у.е.
409,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 12-й квартал",2,48 м²,3/4,Черновая отделка,Панельный,57 500 у.е.
410,Жилой земельный участок на продажу,"город Ташкент, Мирзо-Улугбекский район",3.55 сот.,Телефонная линия,Водоснабжение,Канализация,Газоснабжение,70 000 у.е.
411,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район",3,75 м²,5/5,Средний,Панельный,74 000 у.е.
412,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район",3,74 м²,6/9,Средний,Кирпичный,117 990 у.е.
413,4-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Себзар",4,97 м²,3/5,Евроремонт,Панельный,91 000 у.е.
414,Бизнес в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",Парковочное место,Газоснабжение,Канализация,Водоснабжение,Видеонаблюдение,0 у.е./мес.
415,2-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Айбека",2,56 м²,9/12,Евроремонт,Кирпичный,160 000 у.е.
416,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район",3,79 м²,8/12,Евроремонт,Кирпичный,229 000 у.е.
417,2-комнатная квартира на продажу,"город Ташкент, Яшнободский район",2,65 м²,2/9,Лифт,Парковочное место,68 498 у.е.
418,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Себзар",3,93 м²,7/9,Средний,Панельный,84 000 у.е.
419,4-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",4,120 м²,5/8,,,2 000 у.е./мес.
420,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район",3,70 м²,4/8,Средний,Кирпичный,155 000 у.е.
421,6+ комнатная квартира на продажу,"город Ташкент, Олмазорский район, Сагбан",6+,132 м²,7/8,Евроремонт,Кирпичный,115 000 у.е.
422,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Мукими",3,91 м²,7/10,,,96 000 у.е.
423,2-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Сагбан",2,82 м²,3/7,Евроремонт,Кирпичный,92 000 у.е.
424,1-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",1,30 м²,2/4,Евроремонт,Кирпичный,450 у.е./мес.
425,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Фидокор",3,97 м²,9/9,Евроремонт,Панельный,115 000 у.е.
426,2-комнатная квартира в аренду,"город Ташкент, Олмазорский район",2,47 м²,2/4,Евроремонт,Кирпичный,450 у.е./мес.
427,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Истикбол",4,165 м²,6/8,Евроремонт,,2 500 у.е./мес.
428,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Кичик Бешагач",3,99 м²,5/9,Евроремонт,Кирпичный,145 000 у.е.
429,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Мирабад",4,80 м²,1/4,Евроремонт,Кирпичный,1 300 у.е./мес.
430,1-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Сагбан",1,44 м²,7/10,Требует ремонта,Кирпичный,37 000 у.е.
431,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, Мавлоно Риёзи",2,60 м²,9/9,Евроремонт,Кирпичный,1 000 у.е./мес.
432,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Абдуллы Каххара",3,70 м²,15/16,Евроремонт,Панельный,1 000 у.е./мес.
433,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район, Мавлоно Риёзи",2,50 м²,5/8,Евроремонт,Кирпичный,800 у.е./мес.
434,2-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Афросиаб",2,55 м²,3/9,Евроремонт,Панельный,800 у.е./мес.
435,6+ комнатная квартира на продажу,"город Ташкент, Яшнободский район, Паркент",6+,176 м²,7/7,Евроремонт,Кирпичный,150 000 у.е.
436,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар 7-й квартал",2,45 м²,3/4,Евроремонт,Панельный,60 000 у.е.
437,Бизнес в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",1 000 сот.,1 000 м²,Кондиционер,Охрана,Санузел раздельный,8 000 у.е./мес.
438,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,76 м²,3/7,Евроремонт,Кирпичный,1 400 у.е./мес.
439,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Шота Руставели",2,54 м²,4/5,Евроремонт,Кирпичный,62 000 у.е.
440,4-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",4,95 м²,4/8,Евроремонт,Кирпичный,2 300 у.е./мес.
441,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район",4,80 м²,1/4,Евроремонт,Кирпичный,1 300 у.е./мес.
442,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район",2,55 м²,6/9,Евроремонт,Кирпичный,700 у.е./мес.
443,Бизнес в аренду,"город Ташкент, Яккасарайский район, Юсуфа Хос Ходжиба",75 м²,Евроремонт,Кирпичный,,,1 600 у.е./мес.
444,6+ комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Ахмад Югнакий",6+,99 м²,5/5,Евроремонт,Другое,100 000 у.е.
445,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар 7-й квартал",2,45 м²,3/4,Евроремонт,Панельный,61 000 у.е.
446,3-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",3,90 м²,10/12,Черновая отделка,Монолитный,850 у.е./мес.
447,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Госпитальный",3,80 м²,4/4,Черновая отделка,Кирпичный,800 у.е./мес.
448,2-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Джангох",2,87 м²,5/8,Евроремонт,Кирпичный,180 000 у.е.
449,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район",3,88 м²,9/10,Евроремонт,Кирпичный,99 999 у.е.
450,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район",2,40 м²,2/9,Черновая отделка,Холодильник,500 у.е./мес.
451,4-комнатная квартира в аренду,"город Ташкент, Яшнободский район",4,160 м²,1/5,Евроремонт,Кирпичный,1 500 у.е./мес.
452,4-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Абдуллы Каххара",4,160 м²,4/8,Евроремонт,,2 500 у.е./мес.
453,2-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район",2,93 м²,3/7,Евроремонт,Кирпичный,132 000 у.е.
454,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Шахрисабз",4,165 м²,6/8,Евроремонт,Кирпичный,2 200 у.е./мес.
455,3-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район, Буюк Ипак Йули",3,100 м²,7/8,Евроремонт,Кирпичный,2 000 у.е./мес.
456,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар 9-й квартал",2,52 м²,4/4,Евроремонт,Кирпичный,52 000 у.е.
457,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Госпитальный",3,120 м²,8/9,Евроремонт,Панельный,1 200 у.е./мес.
458,4-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Абдуллы Кадыри",4,100 м²,6/10,Требует ремонта,Кирпичный,109 000 у.е.
459,2-комнатная квартира на продажу,"город Ташкент, Шайхантахурский район, Международный деловой центр Tashkent City",2,67 м²,6/9,Евроремонт,Кирпичный,199 000 у.е.
460,2-комнатная квартира в аренду,"город Ташкент, Юнусабадский район",2,47 м²,5/9,Евроремонт,Лифт,550 у.е./мес.
461,2-комнатная квартира в аренду,"город Ташкент, Мирзо-Улугбекский район",2,47 м²,2/5,Евроремонт,Кирпичный,600 у.е./мес.
462,2-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Афросиаб",2,55 м²,3/9,Евроремонт,Панельный,800 у.е./мес.
463,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Шота Руставели",2,49 м²,5/8,Евроремонт,Кирпичный,75 000 у.е.
464,Комната в аренду,"город Ташкент, Юнусабадский район",50 м²,3/4,Евроремонт,Панельный,Интернет,150 у.е./мес.
465,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,82 м²,4/4,Евроремонт,Другое,600 у.е./мес.
466,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район",3,82 м²,4/4,Евроремонт,Другое,600 у.е./мес.
467,1-комнатная квартира в аренду,"город Ташкент, Чиланзарский район",1,29 м²,2/4,Черновая отделка,Панельный,300 у.е./мес.
468,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Бабура",3,83 м²,1/10,,,99 000 у.е.
469,4-комнатная квартира на продажу,"город Ташкент, Яккасарайский район",4,113 м²,5/9,Евроремонт,Кирпичный,150 000 у.е.
470,1-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Чиланзар 2-й квартал",1,30 м²,1/4,Евроремонт,Панельный,40 000 у.е.
471,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",2,70 м²,6/8,Евроремонт,,1 200 у.е./мес.
472,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район",2,65 м²,4/9,Требует ремонта,Кирпичный,77 000 у.е.
473,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,134.6 м²,1/5,Требует ремонта,Кирпичный,120 000 у.е.
474,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Фидокор",3,106 м²,2/10,Евроремонт,Кирпичный,184 000 у.е.
475,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Шота Руставели",3,101 м²,4/10,Евроремонт,Монолитный,139 990 у.е.
476,3-комнатная квартира на продажу,"город Ташкент, Мирабадский район, Афросиёб",3,80 м²,6/9,Евроремонт,Панельный,130 000 у.е.
477,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Шахрисабз",4,100 м²,5/9,Евроремонт,Панельный,1 350 у.е./мес.
478,2-комнатная квартира на продажу,"город Ташкент, Чиланзарский район, Алмазар",2,60 м²,7/9,Черновая отделка,Панельный,74 500 у.е.
479,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, жилой комплекс Goldhill",3,90 м²,5/8,Черновая отделка,Кирпичный,85 000 у.е.
480,2-комнатная квартира в аренду,"город Ташкент, Яшнободский район",2,40 м²,4/5,Черновая отделка,Монолитный,500 у.е./мес.
481,4-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Такачи",4,340 м²,9/9,Евроремонт,Кирпичный,199 990 у.е.
482,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Яккасарой",3,103 м²,3/9,Требует ремонта,Кирпичный,86 000 у.е.
483,2-комнатная квартира на продажу,"город Ташкент, Олмазорский район, Сагбан",2,78 м²,3/7,Евроремонт,Кирпичный,83 000 у.е.
484,4-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, Шота Руставели",4,230 м²,4/7,Евроремонт,Кирпичный,1 500 у.е./мес.
485,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Дилбулок",2,53 м²,3/7,Требует ремонта,Кирпичный,55 000 у.е.
486,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Феруза-1",3,86 м²,3/6,Требует ремонта,Кирпичный,58 000 у.е.
487,3-комнатная квартира на продажу,"город Ташкент, Олмазорский район",3,72 м²,4/4,Черновая отделка,Панельный,60 000 у.е.
488,2-комнатная квартира на продажу,"город Ташкент, Яккасарайский район, Шота Руставели",2,72.74 м²,9/12,Требует ремонта,Кирпичный,77 000 у.е.
489,2-комнатная квартира на продажу,"город Ташкент, Яшнободский район, Бойкургон",2,54 м²,5/10,Евроремонт,Кирпичный,78 000 у.е.
490,2-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Аккурган",2,55 м²,4/4,Евроремонт,Кирпичный,71 000 у.е.
491,3-комнатная квартира на продажу,"город Ташкент, Юнусабадский район, Юнусабад 11-й квартал",3,70 м²,3/9,Средний,Панельный,79 000 у.е.
492,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",3,72 м²,3/9,Средний,Панельный,68 000 у.е.
493,2-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",2,50 м²,3/4,Средний,Кирпичный,60 000 у.е.
494,1-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Сайрам",1,44 м²,5/12,Требует ремонта,Кирпичный,62 999 у.е.
495,4-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",4,94 м²,8/9,Требует ремонта,Кирпичный,75 000 у.е.
496,3-комнатная квартира на продажу,"город Ташкент, Учтепинский район, Чиланзар 31-й квартал",3,72 м²,7/9,Средний,Панельный,64 000 у.е.
497,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Шахрисабз",3,70 м²,3/9,Евроремонт,Панельный,800 у.е./мес.
498,2-комнатная квартира на продажу,"город Ташкент, Янгихаётский район",2,68 м²,6/7,Евроремонт,Кирпичный,58 000 у.е.
499,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Фергана Йули",3,90 м²,3/7,Евроремонт,Кирпичный,800 у.е./мес.
500,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,112 м²,5/9,Евроремонт,Кирпичный,2 500 у.е./мес.
501,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Афросиаб",3,103 м²,4/4,Евроремонт,Кирпичный,900 у.е./мес.
502,4-комнатный частный дом в аренду,"город Ташкент, Мирзо-Улугбекский район, Магрур",4,3 сот.,155 м²,Евроремонт,Кирпичный,2 000 у.е./мес.
503,Офис в аренду,"город Ташкент, Олмазорский район, Умид",6+,250 м²,2/2,Средний,Монолитный,2 750 у.е./мес.
504,4-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район, жилой комплекс Boulevard Международный деловой центр Tashkent City",4,122 м²,3/7,Евроремонт,Кирпичный,2 200 у.е./мес.
505,3-комнатная квартира в аренду,"город Ташкент, Яккасарайский район, махалля Юнус Ражабий, улица Юсуфа Хос Ходжиба",3,113 м²,4/8,Евроремонт,Кирпичный,1 000 у.е./мес.
506,3-комнатная квартира в аренду,"город Ташкент, Мирабадский район",3,99 м²,1/6,Евроремонт,Кирпичный,1 200 у.е./мес.
507,2-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",2,73 м²,5/8,Евроремонт,Кирпичный,1 400 у.е./мес.
508,2-комнатная квартира на продажу,"город Ташкент, Юнусабадский район",2,65 м²,7/9,Евроремонт,Панельный,85 000 у.е.
509,3-комнатная квартира на продажу,"город Ташкент, Мирзо-Улугбекский район, Феруза-1",3,86 м²,3/6,Требует ремонта,Кирпичный,59 999 у.е.
510,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Шахрисабз",4,214 м²,4/7,Евроремонт,Кирпичный,2 000 у.е./мес.
511,4-комнатная квартира в аренду,"город Ташкент, Мирабадский район, Нукус",4,179 м²,6/9,Евроремонт,Кирпичный,2 000 у.е./мес.
512,3-комнатная квартира на продажу,"город Ташкент, Яккасарайский район",3,100 м²,7/9,Черновая отделка,Другое,75 000 у.е.
513,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,105 м²,4/9,Евроремонт,Кирпичный,2 000 у.е./мес.
514,3-комнатная квартира в аренду,"город Ташкент, Шайхантахурский район",3,110 м²,2/9,Евроремонт,Кирпичный,2 200 у.е./мес.
